VERSION;AIRPORT;ASMA_RADIUS;AC_CLASS;RUNWAY;ASMA_SECTOR;FROM_BEARING;TO_BEARING;VALID_FROM;VALID_TO;UNIMPEDED_TIME;UNIMPEDED_DIST_KM;STD_U;TF_UNIMPEDED;SATURATION_LEVEL;SAMPLE_FROM;SAMPLE_TO;SAMPLE_SIZE;DAY_TIME_START;DAY_TIME_END;TIMEZONE;CONGESTION_LIMIT
10;EDDG;40;MJ;25;1;60;150;01/01/2017;01/07/2018;13,0916666666667;92;1,84114542698196;346;3;01/11/2016;29/04/2017;508;6,5;22;1;0,5
11;EDDG;100;MJ;25;1;0;115;01/07/2018;01/01/2099;21,8166666666667;189;2,68418131899353;201;5;01/07/2017;26/06/2018;453;6,5;22;1;0,5
10;EDDG;100;MJ;25;1;0;115;01/01/2017;01/07/2018;21,9833333333333;189;1,99982426395943;41;6;02/11/2016;29/04/2017;73;6,5;22;1;0,5
10;EDDG;40;MJ;25;2;150;260;01/01/2017;01/07/2018;13,7333333333333;97;1,43000435076262;498;3;01/11/2016;29/04/2017;709;6,5;22;1;0,5
10;EDDG;100;MJ;25;2;115;185;01/01/2017;01/07/2018;23,5;210;2,70831788535092;751;6;01/11/2016;29/04/2017;954;6,5;22;1;0,5
11;EDDG;100;MJ;25;2;115;185;01/07/2018;01/01/2099;22,85;210;2,47284555359493;1641;6;01/07/2017;29/06/2018;2191;6,5;22;1;0,5
11;EDDG;40;MJ;25;2;150;260;01/07/2018;01/01/2099;13,6166666666667;98;2,2102825817282;1211;3;01/07/2017;29/06/2018;1805;6,5;22;1;0,5
11;EDDG;40;MJ;25;3;260;330;01/07/2018;01/01/2099;16,325;126,5;2,96686132360717;22;4;01/07/2017;21/06/2018;27;6,5;22;1;0,5
10;EDDG;40;MJ;25;3;260;330;01/01/2017;01/07/2018;;;;11;4;04/01/2017;26/04/2017;12;6,5;22;1;0,5
11;EDDG;100;MJ;25;3;185;250;01/07/2018;01/01/2099;23,4666666666667;227;2,38790304563582;467;6;01/07/2017;29/06/2018;753;6,5;22;1;0,5
10;EDDG;100;MJ;25;3;185;250;01/01/2017;01/07/2018;24,3333333333333;227;2,74640280305014;108;6;01/11/2016;29/04/2017;195;6,5;22;1;0,5
10;EDDG;40;MJ;25;4;330;60;01/01/2017;01/07/2018;;;;5;3;06/11/2016;28/04/2017;6;6,5;22;1;0,5
10;EDDG;100;MJ;25;4;250;0;01/01/2017;01/07/2018;;;;11;6;04/01/2017;26/04/2017;12;6,5;22;1;0,5
11;EDDG;40;MJ;25;4;330;60;01/07/2018;01/01/2099;;;;14;3;02/08/2017;08/06/2018;17;6,5;22;1;0,5
11;EDDG;100;MJ;25;4;250;0;01/07/2018;01/01/2099;25,65;240;3,46760136971643;22;6;01/07/2017;21/06/2018;28;6,5;22;1;0,5
10;EDDG;100;MT;07;1;0;115;01/01/2017;01/07/2018;;;;1;8;11/02/2017;11/02/2017;1;6,5;22;1;0,5
11;EDDG;100;MT;07;1;0;115;01/07/2018;01/01/2099;;;;2;7;07/08/2017;16/03/2018;2;6,5;22;1;0,5
10;EDDG;40;MT;07;1;60;150;01/01/2017;01/07/2018;;;;1;5;11/02/2017;11/02/2017;1;6,5;22;1;0,5
10;EDDG;100;MT;07;2;115;185;01/01/2017;01/07/2018;28,9583333333333;208;1,69926282187501;56;7;07/11/2016;19/04/2017;67;6,5;22;1;0,5
11;EDDG;100;MT;07;2;115;185;01/07/2018;01/01/2099;28,85;208;2,06100837343444;103;7;05/07/2017;28/06/2018;123;6,5;22;1;0,5
11;EDDG;40;MT;07;2;150;260;01/07/2018;01/01/2099;13,9166666666667;95;1,38549164311942;100;3;05/07/2017;28/06/2018;123;6,5;22;1;0,5
10;EDDG;40;MT;07;2;150;260;01/01/2017;01/07/2018;14,1666666666667;95;1,34187241801622;55;3;07/11/2016;19/04/2017;68;6,5;22;1;0,5
11;EDDG;40;MT;07;3;260;330;01/07/2018;01/01/2099;;;;1;5;28/05/2018;28/05/2018;1;6,5;22;1;0,5
10;EDDG;40;MT;07;3;260;330;01/01/2017;01/07/2018;;;;1;3;15/02/2017;15/02/2017;1;6,5;22;1;0,5
10;EDDG;100;MT;07;3;185;250;01/01/2017;01/07/2018;;;;1;8;05/12/2016;05/12/2016;1;6,5;22;1;0,5
10;EDDG;100;MT;07;4;250;0;01/01/2017;01/07/2018;;;;1;7;15/02/2017;15/02/2017;1;6,5;22;1;0,5
11;EDDG;40;MT;07;4;330;60;01/07/2018;01/01/2099;;;;2;3;07/08/2017;16/03/2018;2;6,5;22;1;0,5
10;EDDG;40;MT;25;1;60;150;01/01/2017;01/07/2018;14,4083333333333;93;1,47551401234502;98;3;01/11/2016;28/04/2017;110;6,5;22;1;0,5
11;EDDG;100;MT;25;1;0;115;01/07/2018;01/01/2099;;;;4;7;01/09/2017;29/06/2018;12;6,5;22;1;0,5
11;EDDG;40;MT;25;1;60;150;01/07/2018;01/01/2099;14,3833333333333;94;1,68877163021726;199;3;03/07/2017;29/06/2018;221;6,5;22;1;0,5
10;EDDG;100;MT;25;1;0;115;01/01/2017;01/07/2018;;;;2;6;02/12/2016;11/04/2017;2;6,5;22;1;0,5
10;EDDG;40;MT;25;2;150;260;01/01/2017;01/07/2018;;;;19;4;14/11/2016;05/04/2017;19;6,5;22;1;0,5
11;EDDG;100;MT;25;2;115;185;01/07/2018;01/01/2099;30,2833333333333;208;3,30236093399465;245;8;03/07/2017;29/06/2018;256;6,5;22;1;0,5
11;EDDG;40;MT;25;2;150;260;01/07/2018;01/01/2099;14,7833333333333;95;1,48422659032527;36;4;02/07/2017;19/06/2018;40;6,5;22;1;0,5
10;EDDG;100;MT;25;2;115;185;01/01/2017;01/07/2018;30,4333333333333;208;2,5424472405035;120;7;01/11/2016;28/04/2017;128;6,5;22;1;0,5
10;EDDG;40;MT;25;3;260;330;01/01/2017;01/07/2018;;;;2;4;15/11/2016;17/11/2016;2;6,5;22;1;0,5
10;EDDG;100;MT;25;3;185;250;01/01/2017;01/07/2018;;;;1;7;04/12/2016;04/12/2016;1;6,5;22;1;0,5
11;EDDG;100;MT;25;3;185;250;01/07/2018;01/01/2099;;;;2;8;02/07/2017;01/12/2017;3;6,5;22;1;0,5
10;EDDG;40;MT;25;4;330;60;01/01/2017;01/07/2018;;;;2;3;02/12/2016;11/04/2017;2;6,5;22;1;0,5
10;EDDG;100;MT;25;4;250;0;01/01/2017;01/07/2018;;;;2;7;15/11/2016;17/11/2016;2;6,5;22;1;0,5
11;EDDG;40;MT;25;4;330;60;01/07/2018;01/01/2099;;;;2;3;01/09/2017;29/06/2018;10;6,5;22;1;0,5
11;EDDH;100;H;05;1;25;90;01/01/2012;01/12/2017;;;;10;8;14/01/2012;27/10/2012;12;6,5;22;1;0,5
12;EDDH;40;H;05;1;25;90;01/12/2017;01/01/2099;;;;0;7;06/07/2017;06/07/2017;2;6,5;22;1;0,5
12;EDDH;100;H;05;1;25;90;01/12/2017;01/01/2099;;;;0;11;06/07/2017;22/07/2017;3;6,5;22;1;0,5
11;EDDH;40;H;05;1;25;90;01/01/2012;01/12/2017;;;;5;5;14/01/2012;15/04/2012;6;6,5;22;1;0,5
12;EDDH;40;H;05;2;90;165;01/12/2017;01/01/2099;13,75;106;1,67191425346971;39;5;05/01/2017;11/12/2017;91;6,5;22;1;0,5
11;EDDH;100;H;05;2;90;165;01/01/2012;01/12/2017;23,05;217;1,85047965370751;68;9;15/01/2012;27/12/2012;115;6,5;22;1;0,5
11;EDDH;40;H;05;2;90;165;01/01/2012;01/12/2017;13,5333333333333;104;1,24596161568331;67;5;15/01/2012;27/12/2012;121;6,5;22;1;0,5
12;EDDH;100;H;05;2;90;165;01/12/2017;01/01/2099;22,45;221;1,89909780461933;40;9;05/01/2017;11/12/2017;90;6,5;22;1;0,5
12;EDDH;100;H;05;3;165;215;01/12/2017;01/01/2099;;;;4;8;05/01/2017;19/04/2017;7;6,5;22;1;0,5
11;EDDH;40;H;05;3;165;215;01/01/2012;01/12/2017;;;;12;4;31/01/2012;27/10/2012;19;6,5;22;1;0,5
12;EDDH;40;H;05;3;165;215;01/12/2017;01/01/2099;;;;4;5;05/01/2017;19/04/2017;7;6,5;22;1;0,5
11;EDDH;100;H;05;3;165;215;01/01/2012;01/12/2017;;;;8;8;31/01/2012;27/10/2012;19;6,5;22;1;0,5
12;EDDH;40;H;05;4;215;290;01/12/2017;01/01/2099;11,5833333333333;85;0,881181115736236;21;5;05/01/2017;26/09/2017;29;6,5;22;1;0,5
12;EDDH;100;H;05;4;215;290;01/12/2017;01/01/2099;;;;19;8;02/05/2017;26/09/2017;25;6,5;22;1;0,5
11;EDDH;40;H;05;4;215;290;01/01/2012;01/12/2017;;;;2;4;24/01/2012;21/10/2012;12;6,5;22;1;0,5
11;EDDH;100;H;05;4;215;290;01/01/2012;01/12/2017;;;;1;7;24/01/2012;21/10/2012;12;6,5;22;1;0,5
12;EDDH;100;H;05;5;290;340;01/12/2017;01/01/2099;;;;5;8;05/01/2017;07/07/2017;5;6,5;22;1;0,5
12;EDDH;40;H;05;5;290;340;01/12/2017;01/01/2099;;;;1;5;06/05/2017;06/05/2017;1;6,5;22;1;0,5
11;EDDH;40;H;15;1;25;90;01/01/2012;01/12/2017;;;;5;5;04/03/2012;16/12/2012;10;6,5;22;1;0,5
11;EDDH;100;H;15;1;25;90;01/01/2012;01/12/2017;;;;6;9;04/03/2012;16/12/2012;7;6,5;22;1;0,5
12;EDDH;40;H;15;1;25;90;01/12/2017;01/01/2099;;;;5;6;26/01/2017;10/12/2017;8;6,5;22;1;0,5
12;EDDH;100;H;15;1;25;90;01/12/2017;01/01/2099;;;;1;9;27/03/2017;15/10/2017;3;6,5;22;1;0,5
11;EDDH;40;H;15;2;90;165;01/01/2012;01/12/2017;15,0333333333333;116;1,27177979669143;162;6;01/01/2012;29/12/2012;246;6,5;22;1;0,5
12;EDDH;100;H;15;2;90;165;01/12/2017;01/01/2099;24,7;234;3,86109863031925;85;10;09/01/2017;31/12/2017;149;6,5;22;1;0,5
11;EDDH;100;H;15;2;90;165;01/01/2012;01/12/2017;24,35;229;1,64858282868241;117;9;01/01/2012;29/12/2012;249;6,5;22;1;0,5
12;EDDH;40;H;15;2;90;165;01/12/2017;01/01/2099;15,4666666666667;119;1,55319144980897;83;6;09/01/2017;31/12/2017;144;6,5;22;1;0,5
12;EDDH;100;H;15;3;165;215;01/12/2017;01/01/2099;;;;8;10;27/01/2017;15/10/2017;15;6,5;22;1;0,5
11;EDDH;40;H;15;3;165;215;01/01/2012;01/12/2017;16,0666666666667;124;1,05207775026021;25;6;21/01/2012;20/11/2012;51;6,5;22;1;0,5
11;EDDH;100;H;15;3;165;215;01/01/2012;01/12/2017;;;;11;9;21/01/2012;20/11/2012;51;6,5;22;1;0,5
12;EDDH;40;H;15;3;165;215;01/12/2017;01/01/2099;;;;8;7;27/01/2017;15/10/2017;14;6,5;22;1;0,5
11;EDDH;100;H;15;4;215;290;01/01/2012;01/12/2017;;;;5;8;05/02/2012;22/12/2012;26;6,5;22;1;0,5
12;EDDH;100;H;15;4;215;290;01/12/2017;01/01/2099;19,7833333333333;205;1,45203364609836;40;8;11/05/2017;30/11/2017;48;6,5;22;1;0,5
12;EDDH;40;H;15;4;215;290;01/12/2017;01/01/2099;11,8;91;1,22674769096675;35;5;11/05/2017;30/11/2017;47;6,5;22;1;0,5
11;EDDH;40;H;15;4;215;290;01/01/2012;01/12/2017;;;;5;5;05/02/2012;22/12/2012;26;6,5;22;1;0,5
12;EDDH;40;H;15;5;290;340;01/12/2017;01/01/2099;;;;10;4;07/01/2017;30/09/2017;10;6,5;22;1;0,5
12;EDDH;100;H;15;5;290;340;01/12/2017;01/01/2099;;;;8;7;07/01/2017;30/09/2017;8;6,5;22;1;0,5
12;EDDH;40;H;23;1;25;90;01/12/2017;01/01/2099;;;;3;4;20/03/2017;22/11/2017;8;6,5;22;1;0,5
11;EDDH;100;H;23;1;25;90;01/01/2012;01/12/2017;;;;14;8;08/01/2012;08/12/2012;21;6,5;22;1;0,5
11;EDDH;40;H;23;1;25;90;01/01/2012;01/12/2017;11,4;79;0,971455529301588;24;4;06/01/2012;08/12/2012;31;6,5;22;1;0,5
12;EDDH;100;H;23;1;25;90;01/12/2017;01/01/2099;;;;1;9;01/07/2017;19/09/2017;4;6,5;22;1;0,5
12;EDDH;100;H;23;2;90;165;01/12/2017;01/01/2099;22,4583333333333;202;1,73159979064456;216;9;01/01/2017;31/12/2017;443;6,5;22;1;0,5
11;EDDH;40;H;23;2;90;165;01/01/2012;01/12/2017;12,7;87;1,33808806995576;231;5;01/01/2012;31/12/2012;418;6,5;22;1;0,5
11;EDDH;100;H;23;2;90;165;01/01/2012;01/12/2017;22,7833333333333;201;1,93620533803601;249;8;01/01/2012;31/12/2012;428;6,5;22;1;0,5
12;EDDH;40;H;23;2;90;165;01/12/2017;01/01/2099;13,025;88;1,70124725633196;208;5;01/01/2017;31/12/2017;439;6,5;22;1;0,5
12;EDDH;100;H;23;3;165;215;01/12/2017;01/01/2099;;;;10;9;02/01/2017;29/11/2017;21;6,5;22;1;0,5
11;EDDH;100;H;23;3;165;215;01/01/2012;01/12/2017;23,3;222,5;2,63165192993714;40;9;03/01/2012;24/12/2012;96;6,5;22;1;0,5
12;EDDH;40;H;23;3;165;215;01/12/2017;01/01/2099;;;;10;5;02/01/2017;29/11/2017;21;6,5;22;1;0,5
11;EDDH;40;H;23;3;165;215;01/01/2012;01/12/2017;14,8583333333333;109;1,89416328838688;44;5;03/01/2012;24/12/2012;97;6,5;22;1;0,5
11;EDDH;40;H;23;4;215;290;01/01/2012;01/12/2017;;;;8;5;25/02/2012;25/10/2012;33;6,5;22;1;0,5
12;EDDH;100;H;23;4;215;290;01/12/2017;01/01/2099;22,8;233;1,84885235011651;57;9;09/01/2017;08/12/2017;81;6,5;22;1;0,5
11;EDDH;100;H;23;4;215;290;01/01/2012;01/12/2017;;;;7;8;25/02/2012;25/10/2012;34;6,5;22;1;0,5
12;EDDH;40;H;23;4;215;290;01/12/2017;01/01/2099;14,8833333333333;120;1,55846168776907;51;6;09/01/2017;08/12/2017;74;6,5;22;1;0,5
11;EDDH;40;H;23;5;290;340;01/01/2012;01/12/2017;;;;1;5;17/03/2012;17/06/2012;2;6,5;22;1;0,5
12;EDDH;40;H;23;5;290;340;01/12/2017;01/01/2099;13,725;109,5;1,01359580799661;20;5;03/01/2017;04/10/2017;21;6,5;22;1;0,5
11;EDDH;100;H;23;5;290;340;01/01/2012;01/12/2017;;;;2;8;17/03/2012;26/06/2012;3;6,5;22;1;0,5
12;EDDH;100;H;23;5;290;340;01/12/2017;01/01/2099;;;;14;8;02/01/2017;04/10/2017;17;6,5;22;1;0,5
12;EDDH;40;H;23;6;340;25;01/12/2017;01/01/2099;;;;1;5;02/01/2017;06/07/2017;3;6,5;22;1;0,5
11;EDDH;40;H;23;6;340;25;01/01/2012;01/12/2017;;;;0;4;26/06/2012;30/08/2012;3;6,5;22;1;0,5
11;EDDH;100;H;23;6;340;25;01/01/2012;01/12/2017;;;;0;8;16/08/2012;30/08/2012;2;6,5;22;1;0,5
11;EDDH;100;H;33;1;25;90;01/01/2012;01/12/2017;;;;1;9;13/01/2012;15/02/2012;3;6,5;22;1;0,5
11;EDDH;40;H;33;1;25;90;01/01/2012;01/12/2017;;;;3;6;13/01/2012;08/08/2012;4;6,5;22;1;0,5
11;EDDH;100;H;33;2;90;165;01/01/2012;01/12/2017;22,7583333333333;196,5;2,18287821721857;22;9;05/01/2012;09/10/2012;54;6,5;22;1;0,5
12;EDDH;100;H;33;2;90;165;01/12/2017;01/01/2099;;;;19;9;04/01/2017;15/12/2017;44;6,5;22;1;0,5
11;EDDH;40;H;33;2;90;165;01/01/2012;01/12/2017;12,55;80;1,52919671481225;25;5;05/01/2012;09/10/2012;55;6,5;22;1;0,5
12;EDDH;40;H;33;2;90;165;01/12/2017;01/01/2099;11,975;78,5;1,27236320636371;22;5;04/01/2017;15/12/2017;44;6,5;22;1;0,5
11;EDDH;40;H;33;3;165;215;01/01/2012;01/12/2017;;;;9;4;13/03/2012;07/10/2012;16;6,5;22;1;0,5
12;EDDH;100;H;33;3;165;215;01/12/2017;01/01/2099;;;;0;9;07/04/2017;10/06/2017;2;6,5;22;1;0,5
12;EDDH;40;H;33;3;165;215;01/12/2017;01/01/2099;;;;0;5;07/04/2017;10/06/2017;2;6,5;22;1;0,5
11;EDDH;100;H;33;3;165;215;01/01/2012;01/12/2017;;;;7;8;13/03/2012;07/10/2012;18;6,5;22;1;0,5
11;EDDH;100;H;33;4;215;290;01/01/2012;01/12/2017;;;;0;9;21/05/2012;25/10/2012;9;6,5;22;1;0,5
12;EDDH;100;H;33;4;215;290;01/12/2017;01/01/2099;;;;6;9;10/06/2017;29/10/2017;10;6,5;22;1;0,5
11;EDDH;40;H;33;4;215;290;01/01/2012;01/12/2017;;;;0;5;21/05/2012;25/10/2012;9;6,5;22;1;0,5
12;EDDH;40;H;33;4;215;290;01/12/2017;01/01/2099;;;;8;6;10/06/2017;29/10/2017;12;6,5;22;1;0,5
11;EDDH;40;H;33;5;290;340;01/01/2012;01/12/2017;;;;1;6;02/06/2012;02/06/2012;1;6,5;22;1;0,5
12;EDDH;100;H;33;5;290;340;01/12/2017;01/01/2099;;;;3;9;04/01/2017;18/06/2017;4;6,5;22;1;0,5
12;EDDH;40;H;33;5;290;340;01/12/2017;01/01/2099;;;;2;7;04/01/2017;18/06/2017;2;6,5;22;1;0,5
11;EDDH;100;H;33;5;290;340;01/01/2012;01/12/2017;;;;1;9;02/06/2012;02/06/2012;1;6,5;22;1;0,5
12;EDDH;40;HEL;05;2;90;165;01/12/2017;01/01/2099;;;;0;3;03/05/2017;03/05/2017;1;6,5;22;1;0,5
11;EDDH;100;HEL;05;3;165;215;01/01/2012;01/12/2017;;;;0;21;25/01/2012;25/01/2012;1;6,5;22;1;0,5
11;EDDH;40;HEL;05;3;165;215;01/01/2012;01/12/2017;;;;0;11;25/01/2012;25/01/2012;1;6,5;22;1;0,5
11;EDDH;40;HEL;23;2;90;165;01/01/2012;01/12/2017;;;;1;9;15/03/2012;15/03/2012;1;6,5;22;1;0,5
12;EDDH;100;HEL;23;2;90;165;01/12/2017;01/01/2099;;;;0;23;15/09/2017;15/09/2017;3;6,5;22;1;0,5
11;EDDH;100;HEL;23;2;90;165;01/01/2012;01/12/2017;;;;1;19;15/03/2012;15/03/2012;1;6,5;22;1;0,5
12;EDDH;40;HEL;23;2;90;165;01/12/2017;01/01/2099;;;;1;7;15/09/2017;15/09/2017;3;6,5;22;1;0,5
12;EDDH;40;HEL;23;3;165;215;01/12/2017;01/01/2099;;;;1;12;18/02/2017;18/02/2017;1;6,5;22;1;0,5
12;EDDH;100;HEL;23;3;165;215;01/12/2017;01/01/2099;;;;1;23;18/02/2017;18/02/2017;1;6,5;22;1;0,5
11;EDDH;100;HEL;23;6;340;25;01/01/2012;01/12/2017;;;;0;18;25/10/2012;25/10/2012;1;6,5;22;1;0,5
11;EDDH;40;HEL;23;6;340;25;01/01/2012;01/12/2017;;;;0;9;25/10/2012;25/10/2012;1;6,5;22;1;0,5
11;EDDH;40;HEL;H;1;25;90;01/01/2012;01/12/2017;;;;1;8;27/02/2012;27/02/2012;1;6,5;22;1;0,5
11;EDDH;100;HEL;H;1;25;90;01/01/2012;01/12/2017;;;;1;18;27/02/2012;27/02/2012;1;6,5;22;1;0,5
11;EDDH;100;HEL;H;4;215;290;01/01/2012;01/12/2017;;;;1;16;28/06/2012;28/06/2012;1;6,5;22;1;0,5
11;EDDH;40;HEL;H;4;215;290;01/01/2012;01/12/2017;;;;1;7;28/06/2012;28/06/2012;1;6,5;22;1;0,5
11;EDDH;40;LJ;05;1;25;90;01/01/2012;01/12/2017;;;;7;6;03/02/2012;02/12/2012;10;6,5;22;1;0,5
12;EDDH;40;LJ;05;1;25;90;01/12/2017;01/01/2099;;;;4;6;06/01/2017;10/07/2017;7;6,5;22;1;0,5
11;EDDH;100;LJ;05;1;25;90;01/01/2012;01/12/2017;;;;5;9;03/02/2012;02/12/2012;10;6,5;22;1;0,5
12;EDDH;100;LJ;05;1;25;90;01/12/2017;01/01/2099;;;;4;11;06/01/2017;24/09/2017;8;6,5;22;1;0,5
12;EDDH;40;LJ;05;2;90;165;01/12/2017;01/01/2099;;;;9;6;17/01/2017;08/11/2017;27;6,5;22;1;0,5
11;EDDH;100;LJ;05;2;90;165;01/01/2012;01/12/2017;;;;16;9;14/01/2012;21/12/2012;43;6,5;22;1;0,5
12;EDDH;100;LJ;05;2;90;165;01/12/2017;01/01/2099;;;;5;9;17/01/2017;08/11/2017;25;6,5;22;1;0,5
11;EDDH;40;LJ;05;2;90;165;01/01/2012;01/12/2017;12,125;94,5;1,5583166806503;20;5;14/01/2012;21/12/2012;43;6,5;22;1;0,5
11;EDDH;100;LJ;05;3;165;215;01/01/2012;01/12/2017;21,75;195;2,13610837880819;27;8;14/01/2012;22/12/2012;57;6,5;22;1;0,5
12;EDDH;100;LJ;05;3;165;215;01/12/2017;01/01/2099;;;;18;9;05/01/2017;11/12/2017;68;6,5;22;1;0,5
12;EDDH;40;LJ;05;3;165;215;01/12/2017;01/01/2099;;;;19;5;05/01/2017;11/12/2017;64;6,5;22;1;0,5
11;EDDH;40;LJ;05;3;165;215;01/01/2012;01/12/2017;11,25;82;1,2213876398715;29;4;14/01/2012;22/12/2012;60;6,5;22;1;0,5
11;EDDH;100;LJ;05;4;215;290;01/01/2012;01/12/2017;;;;18;7;23/01/2012;19/12/2012;79;6,5;22;1;0,5
12;EDDH;40;LJ;05;4;215;290;01/12/2017;01/01/2099;10,7166666666667;75;2,44634751742369;27;4;05/01/2017;11/12/2017;59;6,5;22;1;0,5
12;EDDH;100;LJ;05;4;215;290;01/12/2017;01/01/2099;21,4416666666667;189;2,61974397213395;20;8;05/01/2017;11/12/2017;54;6,5;22;1;0,5
11;EDDH;40;LJ;05;4;215;290;01/01/2012;01/12/2017;10,0083333333333;75;0,89179136838688;40;4;24/01/2012;19/12/2012;78;6,5;22;1;0,5
12;EDDH;40;LJ;05;5;290;340;01/12/2017;01/01/2099;;;;7;6;08/02/2017;01/12/2017;18;6,5;22;1;0,5
11;EDDH;40;LJ;05;5;290;340;01/01/2012;01/12/2017;;;;9;4;15/01/2012;04/12/2012;16;6,5;22;1;0,5
11;EDDH;40;LJ;05;6;340;25;01/01/2012;01/12/2017;;;;3;6;23/01/2012;25/10/2012;5;6,5;22;1;0,5
12;EDDH;100;LJ;05;6;340;25;01/12/2017;01/01/2099;;;;1;11;02/06/2017;02/06/2017;1;6,5;22;1;0,5
11;EDDH;100;LJ;05;6;340;25;01/01/2012;01/12/2017;;;;0;11;23/01/2012;23/01/2012;1;6,5;22;1;0,5
12;EDDH;40;LJ;05;6;340;25;01/12/2017;01/01/2099;;;;1;7;03/05/2017;02/06/2017;2;6,5;22;1;0,5
11;EDDH;40;LJ;15;1;25;90;01/01/2012;01/12/2017;;;;18;5;18/02/2012;22/12/2012;45;6,5;22;1;0,5
12;EDDH;100;LJ;15;1;25;90;01/12/2017;01/01/2099;;;;9;10;06/01/2017;10/12/2017;20;6,5;22;1;0,5
12;EDDH;40;LJ;15;1;25;90;01/12/2017;01/01/2099;;;;10;5;06/01/2017;10/12/2017;23;6,5;22;1;0,5
11;EDDH;100;LJ;15;1;25;90;01/01/2012;01/12/2017;;;;14;9;18/02/2012;22/12/2012;42;6,5;22;1;0,5
12;EDDH;40;LJ;15;2;90;165;01/12/2017;01/01/2099;15,275;120;1,51116866587253;24;6;10/01/2017;13/12/2017;48;6,5;22;1;0,5
11;EDDH;40;LJ;15;2;90;165;01/01/2012;01/12/2017;;;;19;5;09/01/2012;21/12/2012;94;6,5;22;1;0,5
12;EDDH;100;LJ;15;2;90;165;01/12/2017;01/01/2099;25,675;238;2,72558866556081;22;10;10/01/2017;13/12/2017;50;6,5;22;1;0,5
11;EDDH;100;LJ;15;2;90;165;01/01/2012;01/12/2017;25,65;230;2,55917162381913;24;9;09/01/2012;21/12/2012;85;6,5;22;1;0,5
11;EDDH;40;LJ;15;3;165;215;01/01/2012;01/12/2017;15,1166666666667;121;2,40643671626259;41;6;01/01/2012;20/12/2012;101;6,5;22;1;0,5
11;EDDH;100;LJ;15;3;165;215;01/01/2012;01/12/2017;23,6583333333333;231,5;3,21233129804836;20;9;01/01/2012;20/12/2012;101;6,5;22;1;0,5
12;EDDH;40;LJ;15;3;165;215;01/12/2017;01/01/2099;15,3666666666667;123;1,40479514860868;46;6;06/01/2017;30/12/2017;114;6,5;22;1;0,5
12;EDDH;100;LJ;15;3;165;215;01/12/2017;01/01/2099;24,45;238;1,9995716749416;43;10;06/01/2017;30/12/2017;115;6,5;22;1;0,5
11;EDDH;40;LJ;15;4;215;290;01/01/2012;01/12/2017;11,5833333333333;94;1,49960940524333;62;4;17/01/2012;22/12/2012;159;6,5;22;1;0,5
11;EDDH;100;LJ;15;4;215;290;01/01/2012;01/12/2017;20,9;210;2,2893584133142;58;8;17/01/2012;22/12/2012;159;6,5;22;1;0,5
12;EDDH;40;LJ;15;4;215;290;01/12/2017;01/01/2099;12,0666666666667;96;1,62556958768947;28;5;09/01/2017;18/12/2017;79;6,5;22;1;0,5
12;EDDH;100;LJ;15;4;215;290;01/12/2017;01/01/2099;22,1083333333333;213;2,1552089280043;24;9;09/01/2017;18/12/2017;76;6,5;22;1;0,5
12;EDDH;100;LJ;15;5;290;340;01/12/2017;01/01/2099;;;;1;9;14/02/2017;22/10/2017;5;6,5;22;1;0,5
11;EDDH;100;LJ;15;5;290;340;01/01/2012;01/12/2017;;;;1;8;18/04/2012;16/11/2012;4;6,5;22;1;0,5
11;EDDH;40;LJ;15;5;290;340;01/01/2012;01/12/2017;10,175;76;1,55919363624972;20;4;25/01/2012;14/12/2012;40;6,5;22;1;0,5
12;EDDH;40;LJ;15;5;290;340;01/12/2017;01/01/2099;;;;8;4;14/02/2017;16/11/2017;22;6,5;22;1;0,5
11;EDDH;40;LJ;15;6;340;25;01/01/2012;01/12/2017;;;;2;4;14/05/2012;05/08/2012;4;6,5;22;1;0,5
11;EDDH;100;LJ;15;6;340;25;01/01/2012;01/12/2017;;;;1;9;14/05/2012;24/09/2012;5;6,5;22;1;0,5
12;EDDH;40;LJ;15;6;340;25;01/12/2017;01/01/2099;;;;3;5;03/02/2017;13/12/2017;10;6,5;22;1;0,5
12;EDDH;100;LJ;15;6;340;25;01/12/2017;01/01/2099;;;;1;8;03/02/2017;13/12/2017;6;6,5;22;1;0,5
11;EDDH;100;LJ;23;1;25;90;01/01/2012;01/12/2017;21,25;187,5;2,71138276368868;20;8;02/01/2012;11/12/2012;47;6,5;22;1;0,5
11;EDDH;40;LJ;23;1;25;90;01/01/2012;01/12/2017;10,5333333333333;76;1,01875377754355;25;4;02/01/2012;29/12/2012;55;6,5;22;1;0,5
12;EDDH;100;LJ;23;1;25;90;01/12/2017;01/01/2099;;;;14;9;13/01/2017;23/12/2017;48;6,5;22;1;0,5
12;EDDH;40;LJ;23;1;25;90;01/12/2017;01/01/2099;;;;17;5;13/01/2017;23/12/2017;49;6,5;22;1;0,5
12;EDDH;100;LJ;23;2;90;165;01/12/2017;01/01/2099;24,0333333333333;208;1,98887918859458;77;10;03/01/2017;22/12/2017;168;6,5;22;1;0,5
12;EDDH;40;LJ;23;2;90;165;01/12/2017;01/01/2099;13,2166666666667;91,5;1,23479494817663;68;5;03/01/2017;22/12/2017;174;6,5;22;1;0,5
11;EDDH;40;LJ;23;2;90;165;01/01/2012;01/12/2017;12,6666666666667;92;1,64115474251787;51;5;02/01/2012;17/12/2012;170;6,5;22;1;0,5
