flight_id,callsign,aircraft_reg,aircraft_type,aircraft_address,adep,ades,ssr_codes,period_start,period_finish,source_ids
dd1a5547-dc32-4642-9655-5c35beccb668,BAW106,NA,NA,0x400613,OMDB,EGLL,['0566'],2017-08-07T01:29:18Z,2017-08-07T05:06:04Z,[459648]
dd24c9f0-2918-450a-ba13-c4f22f3234ac,AAL106,N751AN,B772,0xAA1DCD,KJFK,EGLL,['0000' '5414'],2017-08-07T07:13:43Z,2017-08-07T08:48:34Z,['0xe61e001' 471874]
dd5dd9e4-656e-4e0c-9d4a-c7c1b4a3f75a,BAW116,GCIVW,B744,0x4006AD,KJFK,EGLL,['0000' '5452'],2017-08-07T05:29:27Z,2017-08-07T07:05:51Z,['0xe61c18f' 471476]
dd827932-7ff6-48d1-9ef5-80ba18660aa0,CPA253,BKQG,B77W,0x780A39,VHHH,EGLL,['0000' '4233' '3512'],2017-08-07T15:27:41Z,2017-08-07T19:59:49Z,['0xe626556' 479762]
ddbe10d2-c7fa-470f-9ed1-af8c1dd4dead,EIN034N,EICVA,A320,0x4CA13D,EGAC,EGLL,['0000' '1462' '6610'],2017-08-07T12:24:09Z,2017-08-07T13:28:49Z,['0xe631b70' 472457]
ddffc892-2895-45a5-b667-4c2c84859b11,BAW256,GZBKM,B789,0x406F79,VIDP,EGLL,['0544' '6671' '2222'],2017-08-07T08:32:55Z,2017-08-07T13:47:33Z,['0xe624d1c' 477947]
de0dcd42-ed01-4236-ae81-b207f9b1a0db,UAE1,A6EDL,A388,0x8960ED,OMDB,EGLL,['0537' '3241' '4263'],2017-08-07T04:43:56Z,2017-08-07T11:30:57Z,['0xe620cf3']
def0a1aa-482d-441e-9fec-5beae7940526,AUA451P,OELBM,A320,0x440669,LOWW,EGLL,['0000' '2201'],2017-08-07T05:00:16Z,2017-08-07T07:18:25Z,['0xe62458f' 462458]
def10824-afc9-4681-b595-da068b6568a3,THA916,HSTKW,B77W,0x885177,VTBS,EGLL,['0201' '3251'],2017-08-07T12:23:00Z,2017-08-07T17:54:55Z,['0xe626050' 475135]
df7a7481-e6a8-4380-ac17-ef41475e4944,BAW599,GEUXJ,A321,0x4010DA,LIPZ,EGLL,['0000' '0244' '2765' '6226'],2017-08-07T05:57:03Z,2017-08-07T07:48:15Z,['0xe625cd2' 461510]
dfa155e4-f27f-4bde-bd45-12d2d029395f,BAW83D,GEUPU,A319,0x4008B5,EIDW,EGLL,['0000' '7722' '2072' '6360'],2017-08-07T19:49:17Z,2017-08-07T20:56:50Z,['0xe646194' 489657]
dfb51d29-8436-4430-a480-b3a53386858d,BAW59G,GEUPT,A319,0x4008B4,LSZM,EGLL,['0000' '6705' '2066' '4732' '4442'],2017-08-07T16:56:32Z,2017-08-07T18:31:28Z,['0xe63ebdc' 484608]
e00336a5-0bcf-458a-8318-d1b84f7d734d,AIC161,VTANE,B788,0x8005EF,VIDP,EGLL,['0562' '5377' '2252'],2017-08-07T01:02:30Z,2017-08-07T06:54:17Z,['0xe6174f7']
e042f90a-fb77-40f0-9ba0-723908834203,BAW819,GEUYX,A320,0x406B62,EKCH,EGLL,['0000' '2727' '2252'],2017-08-07T16:14:36Z,2017-08-07T18:09:27Z,['0xe63cda9' 483999]
e07652f8-abcc-425c-acc0-0eb23b035032,SHT88P,GEUYP,A320,0x40697B,EGAC,EGLL,['0000' '4433' '1140'],2017-08-07T06:07:07Z,2017-08-07T07:09:40Z,['0xe62611d' 461418]
e0766f9c-fa41-42a7-9781-284839ebe77b,EIN03D,EICVA,A320,0x4CA13D,EGAC,EGLL,['0000' '6335'],2017-08-07T16:32:32Z,2017-08-07T17:31:35Z,['0xe63da9b' 486550]
e09708ce-0cf6-4336-b2da-92cd38d3719e,VIR6J,GVAHH,B789,0x406B48,KMIA,EGLL,['5443' '0000' '0762'],2017-08-07T05:02:44Z,2017-08-07T06:34:50Z,[468582 '0xe61779e']
e0e695d6-257a-42e4-af3e-1c61dcbbb589,QTR20G,A7APE,A388,0x06A146,OTBD,EGLL,['0000' '2624' '3242'],2017-08-07T00:34:25Z,2017-08-07T07:35:57Z,['0xe61cdbb' 468657]
e14d77f3-3ad6-4e22-be49-968579d90eed,DLH5MM,DAIUO,A320,0x3C66AF,EDDF,EGLL,['0125' '2523'],2017-08-07T14:02:39Z,2017-08-07T15:40:32Z,['0xe6367d1' 484623]
e197ec3d-3d36-4042-8940-10c0b953d95d,AEE7LR,SXDNA,A320,0x4691C1,LCLK,EGLL,['0000' '2000' '5673' '5613' '2716' '5617' '0235'],2017-08-07T13:45:36Z,2017-08-07T18:49:02Z,['0xe635b58' 474719]
e1c8ff04-f55a-467a-a361-41efc477fdab,BAW783C,GEUYD,A320,0x405EE1,ESSA,EGLL,['0000' '0754' '1127'],2017-08-07T19:40:35Z,2017-08-07T22:10:43Z,['0xe645c09' 489141]
e286b00f-7953-4c9c-974d-2423183a8c5b,SAS803,LNRRN,B737,0x47839D,ENGM,EGLL,['0000' '6225'],2017-08-07T05:59:04Z,2017-08-07T08:10:54Z,['0xe625d5a' 471526]
e2b28a88-4337-4778-94e1-c5816d1971b6,DLH7LY,DAIND,A20N,0x3C65C4,EDDF,EGLL,['0000' '0121' '0636'],2017-08-07T12:27:42Z,2017-08-07T14:16:01Z,['0xe6321be' 481544]
e3720846-3833-45f2-9f21-99868a6a3fec,EWG8MN,DAEWV,A320,0x3C56F6,EDDL,EGLL,['4101'],2017-08-07T09:20:32Z,2017-08-07T10:24:03Z,[465049 '0xe62b075']
e3a3db1e-de39-4298-83d1-7cdb8e2c7dd1,SAS1507,OYKBO,A319,0x45AC4F,EKCH,EGLL,['0000' '0767' '3522' '1000'],2017-08-07T16:31:20Z,2017-08-07T18:18:45Z,['0xe63d9d2' 488786]
e4df859a-253f-4583-a19b-8700bd39ee69,ACA860,CFOCA,B763,0xC0252D,CYHZ,EGLL,['0000' '5472'],2017-08-07T06:42:35Z,2017-08-07T08:29:20Z,['0xe620f0d']
